instance_id,label_gpt4o,label_wiktionary,dtw_distance
10444,HUN-ting-dɵn-shuh,HUN-ting-dɵn-shuh,9.9649
10445,HUNTRIS,HUNTRIS,10.0169
10446,HUNTEE,HUNTEE,11.1124
10447,-upee,-upee,9.5582
10448,HURD(UH)L,HURD(UH)L,9.6888
10449,hurrld,hurrld,10.5798
1045,am-BROHZHUH,am-BROHZHUH,11.0669
10450,HUR,HUR,9.3967
10451,HUR-ee-uhn,HUR-ee-uhn,13.1325
10452,HU-ree,HU-ree,13.4971
10453,HU-ree,HU-ree,10.5502
10454,HUR-ee,HUR-ee,11.8204
10455,hurt,hurt,8.4555
10456,HURTUH,HURTUH,11.1629
10457,hurts,hurts,9.4018
10458,-urtee,-urtee,10.7153
10459,HUZ-buhnd,HUZ-buhnd,8.2965
1046,AM-byuh-luhnt,AM-byuh-luhnt,8.4994
10460,HUZ-buhnd,HUZ-buhnd,9.3916
10461,HUHZBUHNDMUHN,HUHZBUHNDMUHN,11.0501
10462,husk,husk,12.1056
10463,HUSKUR,HUSKUR,10.2388
10464,HUS-kee,HUS-kee,11.0104
10465,HUSUH,HUSUH,12.3109
10466,HUSLUHR,HUSLUHR,9.8335
10467,HIGHUHSINTH,HIGHUHSINTH,10.2135
10468,HAEEBREEDKAH,HAEEBREEDKAH,10.889
10469,high-brid-igh-ZAY-shuhn,high-brid-igh-ZAY-shuhn,9.798
1047,AM-buush,AM-buush,12.1468
10470,HIGHDUHRUHBAHD,HIGHDUHRUHBAHD,10.164
10471,HIGHDRUH,HIGHDRUH,9.7664
10472,HIGHDRUHNT,HIGHDRUHNT,10.8089
10473,high-DRAHJIRUHM,high-DRAHJIRUHM,11.5603
10474,high-DRAYT,high-DRAYT,11.5515
10475,high-DRAYSHUHN,high-DRAYSHUHN,9.1287
10476,high-DRAWLIK,high-DRAWLIK,9.7866
10477,HIGH-droh-foyl·,HIGH-droh-foyl·,8.9617
10478,HIGHDRUHJUHN,HIGHDRUHJUHN,8.7283
10479,-ayshuhn,-ayshuhn,9.9813
1048,uh-MEELEE-uhrayt,uh-MEELEE-uhrayt,8.5726
10480,-ifuhruhs,-ifuhruhs,10.6432
10481,-ifuhruhs,-ifuhruhs,10.1604
10482,HIGH-druh-hoh·-mee,HIGH-druh-hoh·-mee,9.8998
10483,HIGHDRUHLAYZ,HIGHDRUHLAYZ,11.4458
10484,-oluhjee,-oluhjee,8.7988
10485,HUIDRUHNIM,HUIDRUHNIM,8.8174
10486,highdruh-FUHUUBIK,highdruh-FUHUUBIK,10.8804
10487,HIGHDRUHFIGHT,HIGHDRUHFIGHT,9.8881
10488,HIGHDROH-playn·,HIGHDROH-playn·,8.4251
10489,highdruhuu·-STATIK,highdruhuu·-STATIK,10.4611
1049,uh-MEELEE-uhrayt,uh-MEELEE-uhrayt,11.0644
10490,HIGHDRUHS,HIGHDRUHS,9.3729
10491,high-DROKS-ighd,high-DROKS-ighd,9.5904
10492,high-JRAHK-see,high-JRAHK-see,9.3261
10493,high-EENUH,high-EENUH,8.9046
10494,huimuh-NEEUHL,huimuh-NEEUHL,10.8936
10495,HIM-nuh-dee,HIM-nuh-dee,11.1137
10496,HIP,HIP,11.3877
10497,HIGH-puhr,HIGH-puhr,9.7881
10498,HIGH-puhbeem,HIGH-puhbeem,9.7119
10499,high-PUR-buh-luh,high-PUR-buh-luh,10.0102
105,ab-DUK-tur,ab-DUK-tur,11.6885
1050,u-MEND-muhnt,u-MEND-muhnt,11.1048
10500,high-PUR-buh-luh,high-PUR-buh-luh,10.0186
10501,high-PUR-buh-luh,high-PUR-buh-luh,10.3786
10502,high-PUR-buh-luh,high-PUR-buh-luh,10.372
10503,high-PURBUHLEE,high-PURBUHLEE,12.5876
10504,HIGH-puhbahm,HIGH-puhbahm,9.2453
10505,highpuh·-KRITIK,highpuh·-KRITIK,11.2122
10506,HIGH-pur-kyoob,HIGH-pur-kyoob,8.9145
10507,highpuhfak·-TAWREE-uhl,highpuhfak·-TAWREE-uhl,11.2681
10508,HIGH-puhr-furr,HIGH-puhr-furr,12.2192
10509,high-PURGUHMEE,high-PURGUHMEE,9.7083
1051,uh-MENDZ,uh-MENDZ,10.7004
10510,huipur-GOLIK,huipur-GOLIK,10.1375
10511,-ayshuhn,-ayshuhn,7.7836
10512,high·-pur-MISIGHL,high·-pur-MISIGHL,9.461
10513,high·-puh-nuh-TREE-mik,high·-puh-nuh-TREE-mik,10.4233
10514,HIGHPURNIM,HIGHPURNIM,8.998
10515,highpuh·-PARUHSIGHT,highpuh·-PARUHSIGHT,10.6172
10516,high·-pur-TEN-shuhn,high·-pur-TEN-shuhn,9.4974
10517,HIGHPUHR-tekst·,HIGHPUHR-tekst·,8.3403
10518,highpuh·-THURMEEUH,highpuh·-THURMEEUH,11.3335
10519,-awruhs,-awruhs,8.2832
1052,uh-MEN-uh-teez,uh-MEN-uh-teez,9.9826
10520,high-PURTRUHFEE,high-PURTRUHFEE,10.0568
10521,HIGHF(UH)-nayt·,HIGHF(UH)-nayt·,11.1343
10522,hipnuh-GOJIK,hipnuh-GOJIK,10.6024
10523,hip-NOHSIS,hip-NOHSIS,9.6401
10524,HIPNUHTIZUHM,HIPNUHTIZUHM,10.7456
10525,HIPNUHTIST,HIPNUHTIST,10.1075
10526,HIPNUHTIGHZ,HIPNUHTIGHZ,10.0518
10527,HI-puh-krit,HI-puh-krit,11.7009
10528,hipuh-KRITIKUHL,hipuh-KRITIKUHL,10.5176
10529,highpuhuugligh·-SEEMIK,highpuhuugligh·-SEEMIK,10.6401
1053,ay-menuh·-REEUH,ay-menuh·-REEUH,9.8505
10530,high-PAHSTUHSIS,high-PAHSTUHSIS,10.9796
10531,highpuh-STATIK,highpuh-STATIK,11.4472
10532,high-PAHTHUH-seez·,high-PAHTHUH-seez·,9.0209
10533,high-PʰAHTHUHSIS,high-PʰAHTHUHSIS,9.91
10534,high-PAH-thuh-sighz,high-PAH-thuh-sighz,10.281
10535,highpuh·-THERIKUHL,highpuh·-THERIKUHL,10.4018
10536,HIGH-raks,HIGH-raks,9.2038
10537,igh,igh,10.9552
10538,igh,igh,11.4278
10539,IGH-am·,IGH-am·,8.5943
1054,uh-MURS,uh-MURS,9.7316
10540,eeuhn,eeuhn,9.9064
10541,eeuhn,eeuhn,10.4976
10542,igh-at·-roh-KEM-i-kuhl,igh-at·-roh-KEM-i-kuhl,9.1663
10543,igh-at·-roh-KEM-i-stree,igh-at·-roh-KEM-i-stree,10.5712
10544,igh-ATRUHUU-kulchuh·,igh-ATRUHUU-kulchuh·,12.0469
10545,igh-atroh·-JENISIS,igh-atroh·-JENISIS,9.5791
10546,igh-atruh·-JENIK,igh-atruh·-JENIK,10.5937
10547,ui-at·-ruh(uu)-ma-thuh-MA-tee-kuhl,ui-at·-ruh(uu)-ma-thuh-MA-tee-kuhl,10.9822
10548,igh-at·-roh-ma-thuh-MA-ti-kuhl,igh-at·-roh-ma-thuh-MA-ti-kuhl,11.0556
10549,igh-at·-roh-math·-uh-muh-TISH-uhn,igh-at·-roh-math·-uh-muh-TISH-uhn,8.4675
1055,uh-MERIKUHN-BIGHSUHN,uh-MERIKUHN-BIGHSUHN,8.9067
10550,igh-at·-roh-math-uh-MAT-iks,igh-at·-roh-math-uh-MAT-iks,9.6929
10551,igh-at·-roh-FIZ-uh-sist,igh-at·-roh-FIZ-uh-sist,11.7663
10552,IGH-bis,IGH-bis,9.612
10553,uibee·-EM,uibee·-EM,8.312
10554,uibee·-EM-pee·-SEE,uibee·-EM-pee·-SEE,8.75
10555,IGH-byoo,IGH-byoo,11.266
10556,ik,ik,9.3787
10557,igh·-KAY-oh·,igh·-KAY-oh·,10.4292
10558,UISBOKS,UISBOKS,11.8748
10559,IGHS-kreem,IGHS-kreem,10.0968
1056,uh-MER-i-kuhn-suh-MOH-uh,uh-MER-i-kuhn-suh-MOH-uh,9.6497
10560,IGHS-floh,IGHS-floh,10.6736
10561,ikthee·-OLUHJEE,ikthee·-OLUHJEE,9.3946
10562,ikthi-UHUUSIS,ikthi-UHUUSIS,10.38
10563,IGH-si-lee,IGH-si-lee,12.1297
10564,IGH-kahn,IGH-kahn,9.9912
10565,-onik,-onik,11.2388
10566,igh-KAHN-uh-klast·,igh-KAHN-uh-klast·,7.7822
10567,igh-KON-uh-klast·,igh-KON-uh-klast·,10.4061
10568,ighkuh·-NOSTUHSIS,ighkuh·-NOSTUHSIS,11.0093
10569,ighkohsitetruh-KOHRAWN,ighkohsitetruh-KOHRAWN,11.8063
1057,amuh·-RISEEUHM,amuh·-RISEEUHM,11.447
10570,ighsee·-KYOO,ighsee·-KYOO,11.583
10571,IGHDUH-hoh·,IGHDUH-hoh·,10.1975
10572,igh-DEE-uh,igh-DEE-uh,10.9426
10573,ui-DIUHLEE,ui-DIUHLEE,10.5198
10574,igh-DEE-uhlz,igh-DEE-uhlz,9.5712
10575,igh-DEE-uhz,igh-DEE-uhz,8.1711
10576,IGHDEEAYT,IGHDEEAYT,10.0615
10577,igh-DENTIKUHLEE,igh-DENTIKUHLEE,10.8718
10578,igh-denti·-TEUHREE-uhn,igh-denti·-TEUHREE-uhn,10.6513
10579,ahi-DAYNTUHTEE,ahi-DAYNTUHTEE,12.6441
1058,uh-MER-i-kunt·,uh-MER-i-kunt·,14.4441
10580,IGH-dee-uh-log,IGH-dee-uh-log,11.3919
10581,I-dee-(y)uh(uu)-fuhuun·,I-dee-(y)uh(uu)-fuhuun·,11.4708
10582,idee·-AHKRUHSEE,idee·-AHKRUHSEE,10.33
10583,IDEE-uhsee,IDEE-uhsee,11.1096
10584,IDEE-uhm,IDEE-uhm,10.7068
10585,idee·-uh-MATIK,idee·-uh-MATIK,10.2505
10586,ID-ee-uhuu-muh-TI-see-tee,ID-ee-uhuu-muh-TI-see-tee,10.5299
10587,ideeoh·-PATHIK,ideeoh·-PATHIK,10.9884
10588,ID-ee-uhts,ID-ee-uhts,8.4764
10589,I-dee-oh-tighp,I-dee-oh-tighp,9.5644
1059,AMUHRUHND,AMUHRUHND,10.4409
10590,I-dee-oh-tighp,I-dee-oh-tighp,9.9414
10591,IGHDUHLNUHS,IGHDUHLNUHS,9.2163
10592,IGHD(UH)LI,IGHD(UH)LI,10.4053
10593,igh-DAH-luh-tree,igh-DAH-luh-tree,9.0269
10594,IGHDUHLIGHZ,IGHDUHLIGHZ,10.7536
10595,ahi-roh(t)-noh,ahi-roh(t)-noh,10.3597
10596,a-dohnt-thingk,a-dohnt-thingk,9.8672
10597,a-dohnt-thingk-soh,a-dohnt-thingk-soh,9.2996
10598,i-DILIK,i-DILIK,12.3999
10599,igh-DILIK,igh-DILIK,8.6936
106,ab-DUK-turz,ab-DUK-turz,11.0586
1060,uh-MER-i-trash·,uh-MER-i-trash·,9.9234
10600,if-ENEETHING,if-ENEETHING,9.0648
10601,if-yoo·-pay-PEE-nuts·-yoo·-get-MUNGKEEZ,if-yoo·-pay-PEE-nuts·-yoo·-get-MUNGKEEZ,9.8944
10602,IG-nee-uhs,IG-nee-uhs,11.0261
10603,ignuh-MINEEUHS,ignuh-MINEEUHS,7.8798
10604,IG-nur-uhns,IG-nur-uhns,8.6582
10605,IGNUHRUHNT,IGNUHRUHNT,9.5736
10606,ig-NOHR,ig-NOHR,9.0049
10607,-oolz,-oolz,11.3534
10608,igh-HAHRD-lee-noh‿uhr,igh-HAHRD-lee-noh‿uhr,10.5437
10609,EEJ-bohl,EEJ-bohl,11.3366
1061,AM-uh-thist,AM-uh-thist,10.2001
10610,igh˧-NUHUU˨˩-|-RIGHT˦˥,igh˧-NUHUU˨˩-|-RIGHT˦˥,10.0845
10611,ighl,ighl,12.7811
10612,ilee·-IGHTIS,ilee·-IGHTIS,11.1719
10613,ilee·-IGHTIS,ilee·-IGHTIS,13.0026
10614,-ileeuhm,-ileeuhm,9.7108
10615,i-LAYSH(UH)N,i-LAYSH(UH)N,10.2456
10616,ighl·-bee-BLOHD,ighl·-bee-BLOHD,9.0974
10617,i-LESIBRUHS,i-LESIBRUHS,11.2893
10618,i-LEEGUHLEE,i-LEEGUHLEE,10.3686
10619,i-LEJUHBUHL,i-LEJUHBUHL,10.4515
1062,AMUHTREEN,AMUHTREEN,10.8245
10620,ilɨ-JIRƗMUHSEE,ilɨ-JIRƗMUHSEE,8.2357
10621,ILEEIZUHM,ILEEIZUHM,11.4137
10622,i-loomi·-NAYSHUHN,i-loomi·-NAYSHUHN,8.9421
10623,il-YOOZ,il-YOOZ,9.8407
10624,il-YOOS,il-YOOS,9.2682
10625,il-YOOS,il-YOOS,9.4997
10626,i-LOO-zhuhn,i-LOO-zhuhn,9.3166
10627,i-L(Y)OOZHUHNIZ(UH)M,i-L(Y)OOZHUHNIZ(UH)M,12.22
10628,i-LOOSIV,i-LOOSIV,12.1375
10629,ILUHSTRAYTID,ILUHSTRAYTID,10.9054
1063,am-HARIK,am-HARIK,11.56
10630,ILEEWAKUH,ILEEWAKUH,9.0536
10631,a(i)m,a(i)m,8.1652
10632,i-MAJI-n(e)ree·,i-MAJI-n(e)ree·,9.3045
10633,i-MAJINUHTIVLIY,i-MAJINUHTIVLIY,9.8156
10634,i-MA-jin,i-MA-jin,8.4292
10635,i-MAJIND,i-MAJIND,9.3763
10636,im-BONGGEE,im-BONGGEE,10.7473
10637,im-BROHLYOH,im-BROHLYOH,9.3196
10638,IMITAYT,IMITAYT,11.1648
10639,IGHMUH,IGHMUH,11.134
1064,ay-mee-u-BIL-uh-tee,ay-mee-u-BIL-uh-tee,10.6493
10640,IMUHNUHNT,IMUHNUHNT,11.8606
10641,IMUHNUHNT,IMUHNUHNT,10.3308
10642,i·-muh-TI-ree-uhl,i·-muh-TI-ree-uhl,9.3965
10643,imuh-CHUURITEE,imuh-CHUURITEE,9.8381
10644,i-MENSLEE,i-MENSLEE,10.6781
10645,i-MURS,i-MURS,9.076
10646,IMIGRUHNT,IMIGRUHNT,10.461
10647,IMIGRAYT,IMIGRAYT,9.9533
10648,i-MOH-buhl,i-MOH-buhl,9.4823
10649,i-MAWRTUHL,i-MAWRTUHL,11.6002
1065,AY-miuh-bli,AY-miuh-bli,10.8362
10650,imaw·-TALUHTEE,imaw·-TALUHTEE,10.859
10651,i-MAW-tuh-lighz·,i-MAW-tuh-lighz·,10.6216
10652,i-MOOVUHB(UH)L,i-MOOVUHB(UH)L,10.6336
10653,i-MYOONUHTEE,i-MYOONUHTEE,9.2245
10654,i·-myoonoh·-KEMISTREE,i·-myoonoh·-KEMISTREE,10.3406
10655,imp,imp,11.916
10656,im-PEUHMUHNT,im-PEUHMUHNT,10.4555
10657,im-PERMUHNT,im-PERMUHNT,11.8668
10658,im-PAHRT,im-PAHRT,8.0505
10659,im-PAT,im-PAT,9.8696
1066,A-mi-kuh-buhl,A-mi-kuh-buhl,11.2367
10660,im-PASIBUHL,im-PASIBUHL,8.9358
10661,im-PASHUHNUHT,im-PASHUHNUHT,10.767
10662,-ayst,-ayst,9.4371
10663,im-PAYSHUHNS,im-PAYSHUHNS,9.7223
10664,im-PAYSHUHNT,im-PAYSHUHNT,9.4806
10665,im-PAYSHUHNTLEE,im-PAYSHUHNTLEE,10.9999
10666,-eech,-eech,10.0404
10667,im-PEECH-muhnt,im-PEECH-muhnt,9.8937
10668,im-PEKUHBUHL,im-PEKUHBUHL,10.9108
10669,im-PEK-uh-blee,im-PEK-uh-blee,9.684
1067,ahmi-GOOROOMI,ahmi-GOOROOMI,12.2096
10670,IMPED,IMPED,11.4446
10671,im-PEEDNS,im-PEEDNS,10.2439
10672,im-PEEDNS,im-PEEDNS,10.046
10673,im-PEDIMUHNT,im-PEDIMUHNT,8.653
10674,-eluh,-eluh,8.9258
10675,im-PER-uh-tiv,im-PER-uh-tiv,11.7622
10676,impuh-FEKT,impuh-FEKT,12.8938
10677,im-PIR-ee-uhl,im-PIR-ee-uhl,10.1184
10678,im-PIR-ee-uh-li-zm,im-PIR-ee-uh-li-zm,10.3485
10679,im-PIUHREEUHLIST,im-PIUHREEUHLIST,10.1282
1068,uh-MEE,uh-MEE,12.0228
10680,im-PERUHL,im-PERUHL,11.3967
10681,im-PIR-ee-uhs,im-PIR-ee-uhs,10.2237
10682,im-PURRMIUHBUHL,im-PURRMIUHBUHL,10.2898
10683,im-PURSUHNAYT,im-PURSUHNAYT,10.795
10684,impur·-TURBUHBUHL,impur·-TURBUHBUHL,9.5598
10685,im-PUR-vee-uhs,im-PUR-vee-uhs,7.6421
10686,impi-TIGHGUHUU,impi-TIGHGUHUU,11.9271
10687,IMPITRAYT,IMPITRAYT,11.8195
10688,eem-PECHOOUHS,eem-PECHOOUHS,10.0138
10689,eem-PECHOOUHS,eem-PECHOOUHS,9.5687
1069,uhmee-TAHBUH,uhmee-TAHBUH,10.7107
10690,IM-puh-tuhs,IM-puh-tuhs,11.2582
10691,IMPAHL,IMPAHL,11.789
10692,IMPISH,IMPISH,12.2635
10693,im-PLAKUHBUHL,im-PLAKUHBUHL,7.8119
10694,IMPLUHMUHNT,IMPLUHMUHNT,9.2247
10695,IMPLUHMENT,IMPLUHMENT,11.1998
10696,IMPLUHMUHNTS,IMPLUHMUHNTS,10.342
10697,IMPLIKAYT,IMPLIKAYT,11.6912
10698,IMPLIKUHT,IMPLIKUHT,11.8167
10699,im-PLUHUUZHUHN,im-PLUHUUZHUHN,9.7851
107,ahb-DUUL,ahb-DUUL,11.3721
1070,A-mi-tee,A-mi-tee,10.2166
10700,im-PO-li-tik,im-PO-li-tik,9.6817
10701,im-PAHNDUHRUHBL,im-PAHNDUHRUHBL,11.9351
10702,im-PAWRTUHNS,im-PAWRTUHNS,8.2795
10703,im-PAWR-tuhnt,im-PAWR-tuhnt,9.6725
10704,im-POHZ,im-POHZ,9.8719
10705,im-POHZD,im-POHZD,9.4007
10706,im-POHZING,im-POHZING,10.5323
10707,im-puh-ZISHUHN,im-puh-ZISHUHN,9.4115
10708,im-pahsi·-BILEETEE,im-pahsi·-BILEETEE,9.6059
10709,im-PAH-suh-bl,im-PAH-suh-bl,8.916
1071,EUHMIN,EUHMIN,12.9261
10710,im-PAHSTUR,im-PAHSTUR,9.1439
10711,IMPUHTUHNS,IMPUHTUHNS,10.9885
10712,im-POWND,im-POWND,9.7405
10713,IMPOWND,IMPOWND,10.8849
10714,im-POV(UH)RISH,im-POV(UH)RISH,8.9579
10715,im-PRAKTIKUHB(UH)L,im-PRAKTIKUHB(UH)L,10.3673
10716,im-PRAKTIKUHL,im-PRAKTIKUHL,10.5856
10717,im-PRAKTIKUHL,im-PRAKTIKUHL,8.7663
10718,im-PREG-nuh-b(uh)l·,im-PREG-nuh-b(uh)l·,10.6752
10719,impri·-SAHRIUHUU,impri·-SAHRIUHUU,11.8644
1072,A-muh-night·,A-muh-night·,12.0189
10720,im-PRESHUHNZ,im-PRESHUHNZ,9.5119
10721,im-PREST,im-PREST,10.8623
10722,im-PRIZUHND,im-PRIZUHND,10.9198
10723,im-PRIZN-muhnt,im-PRIZN-muhnt,9.3688
10724,im-PROMPTYOO,im-PROMPTYOO,10.5616
10725,im-PROP-uh,im-PROP-uh,11.1025
10726,im-PRAH-pur,im-PRAH-pur,10.0297
10727,im-PRAH-pur-lee,im-PRAH-pur-lee,8.5043
10728,im·-pruh-PRIGH-i-tee,im·-pruh-PRIGH-i-tee,9.317
10729,im-PROOVMUHNT,im-PROOVMUHNT,8.8375
1073,A-muh-night·,A-muh-night·,12.8774
10730,im-PROOVMUHNTS,im-PROOVMUHNTS,10.7319
10731,im-PROVIDUHNT,im-PROVIDUHNT,8.6215
10732,impruhvigh-ZAYSHUHN,impruhvigh-ZAYSHUHN,10.9542
10733,IMPRUHVIGHZ,IMPRUHVIGHZ,11.53
10734,im-PROODUHNT,im-PROODUHNT,9.2549
10735,IMPYUHDNT,IMPYUHDNT,8.5832
10736,IMPULS,IMPULS,9.5656
10737,im-PULSIV,im-PULSIV,10.8434
10738,im-PYOONITEE,im-PYOONITEE,9.5489
10739,-ayshuhn,-ayshuhn,10.722
1074,EUHMINUIT,EUHMINUIT,12.8672
10740,inuh·-BILITEE,inuh·-BILITEE,10.3895
10741,inuhk·-SESIBL,inuhk·-SESIBL,10.7506
10742,in-AK-yur-uh-see,in-AK-yur-uh-see,8.2255
10743,in-AK-yuh-rit,in-AK-yuh-rit,11.6391
10744,in-AKSHUHN,in-AKSHUHN,10.2784
10745,i-NADI(UH)KWUHSEE,i-NADI(UH)KWUHSEE,10.7359
10746,in-ADUHKWIT,in-ADUHKWIT,12.1911
10747,inuhd·-VURTNT,inuhd·-VURTNT,9.4144
10748,in-ANIMUHT,in-ANIMUHT,11.0546
10749,i-NANITEE,i-NANITEE,12.018
1075,uh-MOHNEE-uhm,uh-MOHNEE-uhm,8.8838
10750,inapt,inapt,10.1672
10751,in-APT-i-tood,in-APT-i-tood,9.2564
10752,inah·-tikyuuluhuu·-MAWTIS,inah·-tikyuuluhuu·-MAWTIS,10.6148
10753,inaw·-SPISHUHS,inaw·-SPISHUHS,10.4846
10754,IN-bawrn,IN-bawrn,10.1837
10755,INGKUH,INGKUH,10.6338
10756,ing-KANT,ing-KANT,9.8797
10757,in·-kuh-PA-si-tayt,in·-kuh-PA-si-tayt,9.7021
10758,inkuh·-PASITEE,inkuh·-PASITEE,10.1024
10759,in-KAHR-suh-rayt·,in-KAHR-suh-rayt·,8.9873
1076,amyoo·-NISHUHN,amyoo·-NISHUHN,10.9541
10760,ing·-kah-NAY-shuhn,ing·-kah-NAY-shuhn,11.3147
10761,IN-tsel·,IN-tsel·,10.8182
10762,-ens,-ens,9.7636
10763,-ens,-ens,9.7621
10764,-ens,-ens,9.4718
10765,-ens,-ens,9.4718
10766,-entuh,-entuh,11.0328
10767,in-SENTIV,in-SENTIV,11.0531
10768,in-SENTIVIGHZ,in-SENTIVIGHZ,12.037
10769,in-SES-uhnt-lee,in-SES-uhnt-lee,9.2181
1077,-amee,-amee,9.5089
10770,in-SES-uhnt-lee,in-SES-uhnt-lee,10.2482
10771,INSEST,INSEST,9.5704
10772,INCHIZ,INCHIZ,8.7091
10773,IN-si-duhns,IN-si-duhns,10.6131
10774,IN-si-duhnt,IN-si-duhnt,12.224
10775,IN-si-duhnts,IN-si-duhnts,9.892
10776,in-SINUHRAYT,in-SINUHRAYT,10.781
10777,in-SINUHRUHT,in-SINUHRUHT,11.2962
10778,-ayshuhn,-ayshuhn,7.9181
10779,INSIPIT,INSIPIT,10.4284
1078,AM-ni-stee,AM-ni-stee,11.1379
10780,in-SIGHT-muhnt,in-SIGHT-muhnt,9.9137
10781,insi-VILITEE,insi-VILITEE,11.0638
10782,in-KLIGHN,in-KLIGHN,10.498
10783,IN-klighn,IN-klighn,10.872
10784,in-KLOOD,in-KLOOD,9.4948
10785,in-KLOODID,in-KLOODID,9.5808
10786,in-KLOOSIV,in-KLOOSIV,9.5471
10787,ingkloo·-SIVITEE,ingkloo·-SIVITEE,10.684
10788,ingkuhm·-BUSTIBUHL,ingkuhm·-BUSTIBUHL,12.6417
10789,ingkuhm·-BUSTIBUHL,ingkuhm·-BUSTIBUHL,13.3713
1079,AM-ni-stee,AM-ni-stee,10.5008
10790,IN-kum·,IN-kum·,8.6735
10791,IN-kum·-taks,IN-kum·-taks,8.9053
10792,IN-kuming·,IN-kuming·,10.1528
10793,inkuh·-MOHD,inkuh·-MOHD,9.2327
10794,in-kuh-MYOONIKUHT,in-kuh-MYOONIKUHT,10.1089
10795,inkuhm·-pati·-BILITEE,inkuhm·-pati·-BILITEE,10.8227
10796,in-KOMPUHTUHNT,in-KOMPUHTUHNT,10.1855
10797,in-kuhm-PLEET,in-kuhm-PLEET,9.3388
10798,inkahmpruh·-HENSIBUHL,inkahmpruh·-HENSIBUHL,9.4714
10799,in-kuhn-SEE-vuh-bl,in-kuhn-SEE-vuh-bl,9.9105
108,uh-BER-uhns,uh-BER-uhns,10.5322
1080,am-NIKUHLIST,am-NIKUHLIST,10.582
10800,inkuhn·-SISTUHNT,inkuhn·-SISTUHNT,15.0829
10801,in-KONTINUHNS,in-KONTINUHNS,10.0983
10802,ing-KONTINUHNT,ing-KONTINUHNT,10.3063
10803,ing·-kon-truh-VUR-tuhbl,ing·-kon-truh-VUR-tuhbl,14.1755
10804,in·-kahn·-truh-VUR-tuh-blee,in·-kahn·-truh-VUR-tuh-blee,10.348
10805,ingkaw-PAWREEUHL,ingkaw-PAWREEUHL,11.0651
10806,ingkaw-PAWREEUHL,ingkaw-PAWREEUHL,11.2108
10807,inkuh·-REKT,inkuh·-REKT,10.6596
10808,inkuh·-REKT,inkuh·-REKT,9.3079
10809,ing-KREDUHBUHL,ing-KREDUHBUHL,10.1684
1081,am·-ni-uh(uu)-sen-TEES-is,am·-ni-uh(uu)-sen-TEES-is,8.6712
10810,in-KREDUHBUHL-hulk,in-KREDUHBUHL-hulk,9.6681
10811,ing-KREDIBLEE,ing-KREDIBLEE,8.4151
10812,inkri·-DYOOLITEE,inkri·-DYOOLITEE,10.6718
10813,INGKRIMNT,INGKRIMNT,11.7245
10814,ing-KRIMINAYT,ing-KRIMINAYT,10.8175
10815,inkrus-TAYSHUHN,inkrus-TAYSHUHN,10.112
10816,INGKYUUBAYT,INGKYUUBAYT,10.8608
10817,inkyoo-BAYSHUHN,inkyoo-BAYSHUHN,10.6328
10818,IN-kyoo-bay·-ruh,IN-kyoo-bay·-ruh,10.3494
10819,ing-KUMBUHNSEE,ing-KUMBUHNSEE,10.5448
1082,AM-nee-ahn,AM-nee-ahn,10.1338
10820,in·-kyuu-NAB-yuu-luhm,in·-kyuu-NAB-yuu-luhm,11.1022
10821,in-KUR,in-KUR,10.4208
10822,in-DETID,in-DETID,11.4352
10823,in-DEESUHNSEE,in-DEESUHNSEE,9.0175
10824,in-DEESUHNT,in-DEESUHNT,10.3202
10825,in-DEESUHNT,in-DEESUHNT,9.8658
10826,in-DEED,in-DEED,8.7591
10827,in·-duh-FAT-i-guh-buhl,in·-duh-FAT-i-guh-buhl,10.0022
10828,in-DEFINIT,in-DEFINIT,9.8721
10829,in-DEFINITLEE,in-DEFINITLEE,9.6928
1083,amnee-AHTIK,amnee-AHTIK,11.2332
10830,in-DELUHBL,in-DELUHBL,9.3966
10831,in-DELUHBL,in-DELUHBL,10.0182
10832,uhn-demnuhfuh·-KAYSHUHN,uhn-demnuhfuh·-KAYSHUHN,8.3026
10833,in-DEM-ni-figh,in-DEM-ni-figh,9.2618
10834,in-DEM-ni-figh,in-DEM-ni-figh,11.2307
10835,in-DEMNITEE,in-DEMNITEE,9.6818
10836,-ayshuhn,-ayshuhn,10.8565
10837,indi-PENDUHNS,indi-PENDUHNS,10.7156
10838,in·-di-PEN-duhnt,in·-di-PEN-duhnt,9.8619
10839,indi·-PENDUHNTLEE,indi·-PENDUHNTLEE,10.0678
1084,A-mur-ight·,A-mur-ight·,11.2165
10840,indi-SKRIGHBUHBL,indi-SKRIGHBUHBL,11.0483
10841,INDEKS,INDEKS,8.6771
10842,IN-dee-uhn,IN-dee-uhn,10.1238
10843,indee·-ANUH,indee·-ANUH,9.9079
10844,indeeuh-NAPUHLIS,indeeuh-NAPUHLIS,10.3787
10845,indeeuh-NAPUHLIS,indeeuh-NAPUHLIS,9.6123
10846,INDI-kayt·,INDI-kayt·,10.5207
10847,INDIKAYTID,INDIKAYTID,8.9074
10848,INDIKAYTING,INDIKAYTING,10.9377
10849,in-DIK-uh-tiv,in-DIK-uh-tiv,11.9388
1085,A-muh-ruhs-lee,A-muh-ruhs-lee,10.9494
10850,IN-di-kay·-tuh,IN-di-kay·-tuh,9.629
10851,INDIS,INDIS,12.2064
10852,INDISEEZ,INDISEEZ,9.0838
10853,in·-DIGHT,in·-DIGHT,8.9382
